;Creditability;Account_Balance;Duration_of_Credit_monthly;Payment_Status_of_Previous_Credit;Purpose;Credit_Amount;Value_Savings_Stocks;Length_of_current_employment;Instalment_per_cent;Sex_Marital_Status;Guarantors;Duration_in_Current_address;Most_valuable_available_asset;Age_years;Concurrent_Credits;Type_of_apartment;No_of_Credits_at_this_Bank;Occupation;No_of_dependents;Telephone;Foreign_Worker;Credit_per_Month;Credit_Age_Ratio
158;0;2;2.2481943623946683;1;9;1.1146306242607413;1;5;4;2;1;3;4;2.067331960836189;3;1;1;3;1;1;1;-0.22174294516209844;0.10140360717487974
159;1;2;-0.7386675428423711;4;2;0.12254885841535351;1;5;1;3;1;4;3;-0.6646695220660985;3;1;3;3;1;2;1;0.8716947246466558;0.32541067139125945
160;1;4;-0.7386675428423711;4;3;-0.7018820766887451;1;3;4;2;1;2;2;-0.04776596141074324;3;2;2;3;1;1;1;-0.3917608242729479;-0.6864057784837263
161;1;3;0.256953092236642;4;9;-0.7075531407307337;4;3;2;1;1;4;1;0.040363118682878944;3;2;2;3;1;2;1;-0.7467342555794658;-0.7025111044278708
162;1;4;0.256953092236642;2;2;0.24837559184697647;1;4;2;2;1;4;2;-0.9290567623469651;3;1;1;3;1;2;1;-0.014245086311157486;0.6510306049776822
163;1;4;-0.4897623840726179;4;2;0.02543188669629804;1;3;4;3;1;2;4;-0.6646695220660985;3;3;1;3;1;2;1;0.3596856101102764;0.21812884054776982
164;1;3;-0.4897623840726179;2;6;-1.0205249875479818;1;2;4;2;1;4;2;-1.1053149225342094;3;1;1;3;1;2;1;-0.9226728851130255;-0.903938331205156
165;1;4;-0.9875727016121244;4;0;-0.4030878899764686;1;3;4;3;1;4;3;1.0979120798063453;3;2;3;3;1;2;1;0.45253456475143033;-0.60338634709742
166;1;4;0.7547634097761485;4;3;0.8860158550680742;1;4;4;2;1;2;3;-0.9290567623469651;3;2;2;3;1;1;1;0.16087876105413929;1.439935770415385
167;1;4;0.256953092236642;4;9;0.44473618430083317;1;3;3;3;1;2;1;3.389268162240522;3;2;1;4;1;2;1;0.13621802076138348;-0.4202604876525857
168;1;4;-0.4897623840726179;4;2;-0.17128314726018293;1;4;2;2;2;3;3;-1.017185842440587;1;2;2;3;1;1;1;0.11851008830447071;0.18275976979523256
169;1;4;-1.2364778603818778;4;3;-0.6696278999499348;1;3;1;2;1;1;3;-0.6646695220660985;3;2;2;3;1;2;1;0.4083552649611777;-0.5496801750875708
170;1;3;1.252573727315655;2;3;0.9133078507701446;1;3;4;3;1;1;3;-1.017185842440587;3;2;1;3;1;1;1;-0.034161983757582795;1.580555886989606
171;0;1;-0.7386675428423711;2;0;-0.7242118913540754;1;3;4;2;1;2;1;-1.017185842440587;3;2;1;2;1;1;1;-0.4259816753399879;-0.5298421723038599
172;1;3;-0.7386675428423711;2;3;-0.6997554276729994;1;3;3;4;1;4;1;-1.1053149225342094;3;1;1;3;1;1;1;-0.38850169559989645;-0.4725639114060398
173;1;4;0.256953092236642;2;3;-0.6093728445038055;1;4;3;3;1;1;3;-0.3121532016916098;1;2;1;3;2;1;1;-0.6715027020431954;-0.5590771237745918
174;1;4;-0.7386675428423711;2;3;-0.4636973869252222;1;4;4;3;1;2;3;-0.400282281785232;3;1;2;4;2;2;1;-0.026738412891187897;-0.39657558908747875
175;1;4;0.256953092236642;2;3;-0.012847795587125283;3;5;3;1;1;2;3;0.040363118682878944;3;2;1;4;1;2;1;-0.21440990564773274;-0.10563084523375911
176;1;4;0.256953092236642;4;9;0.3075673227852329;2;3;3;3;1;3;2;-0.7527986021597207;3;2;2;2;1;2;1;0.031111121055474943;0.5898158649259106
177;1;2;-0.7386675428423711;4;1;-0.5200535858424843;2;2;3;3;1;4;2;0.7453957594318564;3;2;1;3;1;1;1;-0.11310532272705073;-0.6413004247860256
178;1;4;-0.2408572253028646;2;9;-0.468305126459338;1;4;4;3;1;1;3;-0.1358950415043654;2;2;2;3;1;2;1;-0.3868721312633707;-0.46202138414933086
179;1;4;2.2481943623946683;3;3;3.3593086603803703;3;4;4;3;1;1;3;0.12849219877650114;3;2;1;4;1;2;1;0.6382596334393472;2.686743239936222
180;1;4;-0.9875727016121244;2;4;-0.7213763593330811;1;2;1;2;1;4;1;-1.1053149225342094;3;1;1;3;1;2;1;-0.19784266822638785;-0.5016399772709526
181;1;4;-0.2408572253028646;4;0;-0.7855302713080776;1;2;4;2;1;1;2;-0.4884113618788542;3;2;2;3;1;1;1;-0.7109743715279293;-0.7052518811282519
182;1;1;0.7547634097761485;0;9;1.7015857526065659;5;2;2;3;1;3;3;-0.9290567623469651;1;2;3;3;1;1;1;0.6608290995002282;2.4489801204276995
183;1;4;0.7547634097761485;4;3;-0.15604216264733844;1;3;4;2;1;2;3;-0.2240241215979876;3;2;1;3;1;2;1;-0.4779104588639406;-0.15028612622077692
184;1;4;-0.9875727016121244;2;9;-0.6458803192741073;1;4;3;2;1;2;3;-0.7527986021597207;3;2;2;3;1;1;1;-0.04357724436862034;-0.5024344053000486
185;1;4;1.252573727315655;2;9;0.8757370514919699;2;4;2;3;1;2;3;-0.400282281785232;3;2;2;3;1;2;1;-0.05335463038777462;0.9398624948790075
186;1;4;-0.7386675428423711;2;0;-0.3123508653046504;5;5;4;3;1;3;3;1.2741702399935897;3;2;1;3;1;2;1;0.20520291100763857;-0.566751298535659
187;1;4;0.256953092236642;2;3;0.05626829742461128;3;5;3;3;1;2;3;-0.400282281785232;3;2;1;3;2;2;1;-0.16144906471064702;0.12222691664918053
188;1;2;1.252573727315655;2;6;-0.3538205211116923;1;4;3;3;1;1;3;-0.3121532016916098;3;2;2;3;2;1;1;-0.6814611507664081;-0.312064623652743
189;1;3;0.008047933466888684;2;0;-0.12343354440590378;2;3;1;2;1;1;3;-0.6646695220660985;1;2;1;4;1;2;1;-0.18573733315505395;0.053682238524902365
190;1;4;0.256953092236642;2;3;-0.4856727600879282;2;3;4;3;1;4;3;-0.5765404419724763;3;1;1;4;1;2;1;-0.5767163764686164;-0.3721372509003207
191;1;2;1.252573727315655;2;6;0.15586635966203677;5;3;2;4;1;2;3;-0.7527986021597207;3;2;1;3;1;1;1;-0.42109298233041076;0.416030320072115
192;1;2;2.2481943623946683;2;0;1.8486789761956461;5;4;1;2;1;2;3;-1.017185842440587;3;2;1;3;1;1;1;0.059492699916631066;2.7860408390405706
193;1;4;0.256953092236642;2;0;-0.36020046815892953;5;2;4;3;1;1;2;1.6266865603680785;3;2;1;3;1;1;1;-0.4805720806135993;-0.6329765844367199
194;1;4;-0.7386675428423711;2;3;-0.7121608802648496;1;3;3;3;1;2;3;-0.9290567623469651;3;2;1;3;1;1;1;-0.4075132795260297;-0.5373701723075733
195;1;4;1.0036685685459017;4;1;1.4112981619572722;1;4;3;3;1;2;3;-0.04776596141074324;3;2;2;4;1;2;1;0.33961727840227474;1.1810811572502466
196;1;4;-1.2364778603818778;4;0;1.2369129426661214;1;4;1;3;1;3;4;0.8335248395254786;3;2;2;4;2;2;1;6.251972975742387;0.5563580871316284
197;1;4;-0.2408572253028646;4;2;-0.5154458463083685;1;3;4;2;1;2;4;-0.6646695220660985;3;2;2;3;1;1;1;-0.4350348105429085;-0.3793604801353153
198;1;4;-0.7386675428423711;2;3;-0.4006067994580986;2;4;3;3;1;1;4;-0.04776596141074324;3;2;1;3;1;1;1;0.06994907107600433;-0.4201588990181314
199;1;4;2.2481943623946683;1;9;0.11971332639435919;1;3;1;2;1;1;1;-0.7527986021597207;2;2;1;3;1;1;1;-0.6029252028810717;0.3746141388219111
200;1;4;0.7547634097761485;2;3;-0.3325540309542349;3;5;4;3;1;2;3;-0.4884113618788542;1;2;1;4;1;1;1;-0.586113530809248;-0.2382235313833082
201;1;4;0.5888266372629797;1;1;1.613684259955742;5;2;3;3;3;4;1;0.39287943905736766;1;1;2;3;2;2;1;0.7283706613341322;1.0535958867296618
202;1;3;-0.2408572253028646;1;3;-0.6472980852846044;5;4;4;3;1;4;3;1.1860411598999674;1;2;1;2;1;1;1;-0.5697454623623676;-0.7674880214403075
203;1;1;0.256953092236642;2;2;1.57717678518544;5;2;1;2;1;2;2;-0.4884113618788542;3;2;1;3;1;2;2;1.003961029961326;1.7307504501704916
204;1;1;0.008047933466888684;2;0;0.17429731779849986;5;4;2;3;2;2;1;-1.017185842440587;3;2;1;2;1;1;2;0.07499296068906026;0.6281359836071652
205;1;2;-0.2408572253028646;2;9;0.41389977357251995;1;5;1;3;2;1;1;-0.2240241215979876;1;2;1;4;1;2;1;0.5144580095394075;0.38391616883532576
206;1;1;-0.7386675428423711;2;3;-0.7670993131716145;1;3;2;3;1;2;1;-1.3697021628150758;3;1;1;4;2;2;1;-0.49170743691319163;-0.483979842184149
207;1;2;-0.4897623840726179;2;3;-0.6476525267872287;5;2;4;3;1;1;2;-1.1053149225342094;3;2;1;3;1;1;1;-0.4655257699063452;-0.4024953592397746
208;1;2;2.2481943623946683;1;0;3.153732588858282;5;1;4;3;2;4;4;0.040363118682878944;3;3;1;4;1;2;1;0.5594973571739377;2.6150468260112367
209;1;4;-0.9875727016121244;2;3;-0.1836885998520331;2;5;3;3;2;4;3;-0.04776596141074324;3;2;1;3;1;2;1;0.9008458200000602;-0.22846114580290303
210;1;3;-1.4024146328950466;2;0;-0.6299304516560142;5;2;1;3;1;2;1;-0.5765404419724763;3;2;1;2;2;1;2;1.3415524416782365;-0.5259987842872335
211;1;1;0.256953092236642;1;2;-0.15710548715521133;3;3;4;3;1;4;1;-1.1934440026278315;2;2;1;3;1;2;1;-0.3249486864753936;0.31846974338380074
212;1;1;0.256953092236642;1;2;-0.2793878055605914;3;3;4;3;1;4;1;-1.1934440026278315;2;2;1;3;1;2;1;-0.4186486358256222;0.14654829581443943
213;1;3;-1.2364778603818778;4;0;-0.6990465446677508;1;3;1;3;1;1;1;3.389268162240522;3;2;3;1;2;1;2;0.31818603834008813;-0.8983408342542013
214;1;2;-0.9875727016121244;2;0;-0.6104361690116783;5;2;4;3;1;2;1;-0.04776596141074324;3;2;1;1;1;1;1;0.028847837254744744;-0.6055920197753457
215;1;3;-0.90460431535554;2;0;0.2402234372866178;1;2;1;3;3;1;2;0.12849219877650114;3;2;1;2;2;1;1;1.4810431488848375;0.07930162227634137
216;1;4;-0.90460431535554;2;1;-0.13123125746363815;5;2;1;2;1;4;1;-0.400282281785232;3;1;1;3;1;1;1;0.7979297790132585;-0.06485319618973749
217;1;3;-1.2364778603818778;2;0;-0.9081670312160819;4;2;2;4;1;2;1;-0.7527986021597207;3;2;1;1;1;1;2;-0.3227759340266926;-0.8029047398603496
218;1;1;2.165225976138084;2;0;2.6408557345609345;1;2;1;2;1;1;1;-0.04776596141074324;3;2;1;2;1;2;1;0.39397811577934794;2.267681657092775
219;1;4;-0.90460431535554;2;0;-0.7032998426992423;5;5;4;3;2;2;2;0.8335248395254786;3;2;1;2;1;1;2;-0.25411695664774264;-0.7772429491249294
220;1;1;-0.2408572253028646;1;3;-0.4718495414855809;1;2;3;3;2;4;4;0.040363118682878944;1;3;1;4;1;2;1;-0.390493385344539;-0.4999981593441543
221;1;3;0.7547634097761485;4;3;0.13637207701770082;5;5;4;3;1;4;2;1.1860411598999674;2;2;2;2;1;1;1;-0.2986583818461121;-0.2728057941307021
222;1;4;0.256953092236642;3;1;0.4989657342023495;1;4;3;3;1;3;3;-0.04776596141074324;3;2;2;2;1;2;1;0.1777719113427892;0.37482295990384495
223;1;4;0.5058582510063953;3;1;1.8933386055263066;4;3;2;3;1;2;3;-0.7527986021597207;3;2;2;3;1;1;1;0.9863074163156308;2.4064432660377846
224;1;1;-0.2408572253028646;2;2;-0.21700610109871635;4;3;4;3;1;2;3;-0.6646695220660985;3;2;1;3;1;1;1;-0.13012521690854154;-0.04968419703232863
225;1;4;0.256953092236642;4;3;-0.6221327385982799;4;3;4;2;1;1;1;0.6572666793382342;3;2;2;2;1;1;1;-0.6812800880623497;-0.7042745499017593
226;1;1;-0.2408572253028646;2;0;0.3929877249176868;2;3;3;3;1;4;3;-0.04776596141074324;3;2;1;2;2;2;1;0.49309261046051484;0.2811667046565357
227;1;4;-0.5727307703292023;3;0;-0.875203971472023;1;3;4;3;1;2;3;-0.7527986021597207;3;2;2;2;1;1;1;-0.7196136491215737;-0.7651429275439876
228;1;4;0.008047933466888684;2;9;-0.6022840144513196;4;5;4;2;1;4;1;0.040363118682878944;1;2;1;2;1;1;1;-0.6050785557543377;-0.6120654733152936
229;1;2;2.2481943623946683;1;9;0.10447234178151472;2;4;4;3;1;2;3;-0.4884113618788542;3;2;1;3;1;1;1;-0.6087644750869554;0.21236015815934858
230;1;4;0.256953092236642;2;3;-0.7064898162228609;1;5;4;3;1;1;1;0.040363118682878944;3;2;1;4;1;2;1;-0.745919473411203;-0.7015975121944102
231;1;4;-1.2364778603818778;0;3;-1.008473976458756;1;5;4;4;1;4;3;0.30475035896374547;3;2;1;2;1;1;1;-0.6302204055178773;-0.9710369447395701
232;1;4;1.5014788860854082;2;1;1.8844775679606995;2;5;4;3;1;2;3;0.8335248395254786;3;2;1;4;1;2;1;0.3423370174814179;1.001460223273523
233;1;1;0.7547634097761485;2;1;0.2076148190451831;1;3;4;1;1;4;2;0.39287943905736766;3;2;1;4;1;2;1;-0.254986057627223;-0.03367023031153032
234;0;2;-0.7386675428423711;2;0;-0.9166736272790649;1;4;2;4;1;3;3;-0.9290567623469651;1;2;1;2;1;1;1;-0.720932820251142;-0.7903986772867586
235;1;1;0.256953092236642;2;3;-0.5912963278699667;1;5;4;2;1;4;3;1.7148156404617005;3;2;1;3;1;1;1;-0.6576514051827268;-0.7712630726877342
236;1;4;0.008047933466888684;2;2;-0.3651626491956696;1;5;4;3;1;2;1;1.2741702399935897;3;2;2;3;1;1;1;-0.39742550029991824;-0.5994213568042019
237;1;1;0.256953092236642;2;3;-0.3144775143203961;1;5;4;3;1;4;1;2.5079773613043;1;1;1;2;1;1;1;-0.44553644737829645;-0.6824120752917424
238;1;4;-1.4024146328950466;2;2;-0.9464467134995053;1;2;1;2;1;3;1;-1.1053149225342094;3;1;1;2;2;1;1;-0.11364851083922603;-0.8043170563565203
239;1;4;1.5014788860854082;2;1;-0.24890583633490246;3;3;4;3;1;4;3;-1.017185842440587;3;2;1;3;1;1;1;-0.6636473662671227;0.08272142023132152
240;1;4;-0.4897623840726179;4;3;-0.6930210391231378;3;3;2;4;1;2;2;1.009782999712723;3;2;2;2;1;1;1;-0.5211482325930895;-0.7838208132058441
241;1;4;3.2438149974736814;2;0;2.514674559626687;1;5;2;3;1;4;2;0.569137599244612;3;2;1;4;1;2;1;0.03312091707052335;1.6150113655086829
242;1;4;-0.2408572253028646;2;9;-0.6037017804618168;2;3;3;2;1;4;2;-1.017185842440587;3;1;1;2;1;1;1;-0.525204037163998;-0.37453149261559615
243;1;4;-0.2408572253028646;4;3;-0.9365223514260251;3;5;4;3;1;3;2;-0.3121532016916098;1;2;2;4;1;2;1;-0.8652397953856968;-0.875294235581064
244;1;4;-1.2364778603818778;1;3;-0.539193426984196;3;5;2;3;1;4;2;0.8335248395254786;1;2;1;2;2;1;1;0.8081417155221529;-0.6644447613670218
245;1;4;0.256953092236642;2;1;0.07682590457682009;2;4;3;2;1;4;3;-1.1053149225342094;3;2;1;3;1;1;1;-0.14569660945756502;0.5717911756435329
246;1;4;-0.2408572253028646;4;3;-0.5214713518529814;1;3;4;3;1;2;3;-1.017185842440587;3;2;2;3;1;1;1;-0.4411909424808945;-0.26855479353419265
247;1;4;0.256953092236642;3;2;0.3118206208167244;2;3;2;3;1;3;2;-0.04776596141074324;3;2;2;3;1;1;1;0.03437024972852637;0.20943666301227537
248;1;2;-0.4897623840726179;2;5;-0.22693046317219648;2;3;3;2;1;2;1;-0.9290567623469651;3;2;1;2;1;1;1;0.05028566141526082;0.0629695561439081
249;1;4;0.008047933466888684;2;1;0.7006429491955706;5;3;1;3;1;3;3;-0.8409276822533429;3;2;1;3;1;1;1;0.5359268730206191;1.1220731384437994
250;1;2;-0.2408572253028646;3;0;-0.13194014046888675;5;5;4;3;1;4;3;0.6572666793382342;3;2;1;3;2;1;1;-0.04321511896050359;-0.351670440448076
251;1;2;-0.2408572253028646;3;5;1.0394890257043918;1;3;2;3;1;4;1;0.7453957594318564;3;2;1;2;2;2;1;1.1536093548656041;0.4550102553664242
252;1;4;-0.7386675428423711;2;3;-0.8744950884667744;1;5;4;3;1;4;3;0.21662127887012333;3;2;1;3;1;1;1;-0.6562934349022888;-0.8588315439531169
253;1;4;1.252573727315655;2;3;0.11475114535761913;1;5;4;3;1;2;3;-0.6646695220660985;3;2;1;3;1;1;1;-0.44209625600118657;0.3167968017614903
254;1;4;1.252573727315655;4;1;0.8647493649106168;4;5;4;3;1;2;3;0.21662127887012333;3;2;2;4;1;2;1;-0.05896757421358543;0.5568517474963753
255;1;3;-0.4897623840726179;2;9;-0.20708173902523622;1;4;2;3;1;4;2;-0.8409276822533429;3;1;1;3;1;2;1;0.07462048884071139;0.04220711849363631
256;1;1;-0.4897623840726179;3;2;0.13176433748358504;1;5;1;2;1;4;2;-0.7527986021597207;3;2;2;2;1;1;1;0.4900507570323335;0.3884195325719791
257;1;4;-0.90460431535554;4;2;-0.3988345919449771;1;2;1;2;1;3;1;-1.1053149225342094;3;1;2;3;1;1;1;0.30580134938249265;-0.06788227338454861
258;1;1;-0.90460431535554;2;3;-0.3389339780014721;1;5;3;3;1;4;1;1.450428400180834;3;2;1;2;1;1;1;0.41595989853163096;-0.6027187220037374
259;1;4;-1.3194462466384622;2;9;0.0626482444718485;1;4;1;3;1;4;1;3.389268162240522;3;2;1;2;1;1;1;3.401973588781349;-0.5799662867342533
260;1;4;-0.4897623840726179;2;2;-0.19963846747012615;1;2;2;3;1;3;2;-0.7527986021597207;1;2;2;2;1;1;1;0.08374604912525542;0.008771204445112174
261;1;4;-0.8216359290989556;4;0;-0.6657290434210675;1;2;4;2;1;4;3;-0.04776596141074324;3;2;2;4;1;1;1;-0.26756826953470025;-0.654456152947855
262;1;3;-0.90460431535554;2;2;-0.7075531407307337;1;2;4;2;1;2;2;-1.1053149225342094;3;2;1;3;1;1;1;-0.261938865463066;-0.48305036139010676
263;1;4;-0.9875727016121244;2;2;-0.6940843636310108;1;5;1;3;1;4;3;-1.3697021628150758;3;2;1;3;1;1;1;-0.14207535537639684;-0.3710598421284466
264;1;4;-0.7386675428423711;2;3;-0.6302848931586386;1;2;4;2;1;3;3;-0.1358950415043654;3;2;1;3;2;1;1;-0.28203682561354976;-0.6093784373345277
265;1;4;0.09101631972347311;2;3;-0.2113350370567277;3;5;3;3;1;4;3;0.39287943905736766;3;2;1;3;1;1;1;-0.3004558406900374;-0.3576300362965792
266;1;2;-0.9875727016121244;2;3;-0.40875895401845724;1;3;2;3;1;2;1;0.12849219877650114;3;2;1;2;2;1;1;0.44094655169169195;-0.4632240143072087
267;1;4;1.252573727315655;2;0;-0.8372787306912239;3;5;4;3;1;4;2;0.040363118682878944;3;2;1;3;1;1;1;-0.928430679102083;-0.8139693569100364
268;1;4;-0.7386675428423711;4;2;-0.7135786462753467;1;2;2;2;1;4;2;-1.1934440026278315;3;1;2;2;1;1;1;-0.40968603197473075;-0.4638974238159019
269;1;4;-0.4897623840726179;1;3;-0.6033473389591925;2;5;4;3;1;4;3;-0.1358950415043654;1;2;1;2;2;1;1;-0.4112069586888214;-0.5848726691899435
270;1;4;-1.2364778603818778;2;1;-0.7213763593330811;3;3;2;3;1;4;2;1.2741702399935897;3;1;1;3;1;1;1;0.24974433620600817;-0.8197798035148444
271;1;4;1.252573727315655;3;2;1.5619358005725956;3;4;2;2;1;4;3;0.39287943905736766;3;2;2;3;1;2;1;0.2971827646693122;1.0135805469040973
272;1;4;-1.2364778603818778;2;5;-0.9255346648446722;3;4;2;4;1;4;1;-1.1053149225342094;3;1;1;2;1;1;1;-0.37600836901986595;-0.7761943041265226
273;1;4;0.256953092236642;2;2;-0.1546243966368413;3;5;3;3;1;4;2;1.5385574802744562;3;2;1;3;1;1;1;-0.32304752808278026;-0.5043650153028328
274;1;4;0.256953092236642;2;1;-0.21310724456984914;1;5;4;3;1;4;3;-0.04776596141074324;3;2;1;4;1;2;1;-0.3678605473372374;-0.2544593705036611
275;1;4;-0.7386675428423711;1;8;0.0622938029692242;3;3;4;2;1;3;1;-0.04776596141074324;3;2;1;2;2;1;1;0.7793527455768652;-0.011078399509817361
276;1;4;-0.4897623840726179;2;3;0.1051812247867633;1;5;4;2;1;2;3;1.6266865603680785;1;1;1;4;1;2;1;0.4574594703018192;-0.36641067276261496
277;1;2;0.008047933466888684;4;9;0.13495431100720368;1;4;2;3;1;3;2;-0.7527986021597207;3;2;2;3;1;1;1;0.04053931471680218;0.39207390150582067
278;1;1;0.256953092236642;2;3;0.137789843028198;1;3;2;2;1;4;3;-0.6646695220660985;3;2;1;3;1;1;1;-0.0989824318104946;0.3422468711221723
279;1;3;-0.9875727016121244;2;3;-0.760364924621753;2;5;2;1;1;4;1;1.1860411598999674;3;2;1;3;1;1;1;-0.27751025801208945;-0.838860084086967
280;1;3;-1.2364778603818778;3;3;-0.9173825102843135;1;2;2;2;1;1;2;-0.5765404419724763;1;2;1;3;1;1;1;-0.351021715859805;-0.8325877365643496
281;1;3;-0.7386675428423711;2;2;-0.3616182341694267;1;3;1;2;1;2;3;0.9216539196191008;3;2;1;2;1;1;1;0.12969976341528064;-0.554310555600016
282;1;4;-0.7386675428423711;2;1;0.4975479681918524;5;2;1;2;1;4;3;-1.3697021628150758;3;1;1;3;1;1;1;1.4463877473280573;1.4718384112078213
283;1;2;0.008047933466888684;3;0;-0.3254652009017491;1;3;1;1;1;4;2;1.009782999712723;3;2;2;3;1;1;1;-0.36266146112070297;-0.5419326907977396
284;1;1;0.008047933466888684;2;3;0.030394067733038103;4;2;4;2;1;2;3;-0.5765404419724763;1;2;1;3;1;1;1;-0.051026681335595;0.1782863181693231
285;1;4;-1.2364778603818778;2;0;-0.9212813668131806;1;1;1;2;1;4;1;1.6266865603680785;3;2;1;1;1;2;1;-0.3629718543276602;-0.9543580301184473
286;1;1;-1.2364778603818778;4;3;-1.0396648286896935;3;5;4;3;1;4;3;1.450428400180834;3;2;2;3;1;1;1;-0.7258215132607191;-1.0195276094386208
287;1;4;-0.9875727016121244;2;3;-0.20353732399899332;1;3;1;3;1;2;1;-0.3121532016916098;3;2;1;3;2;1;1;0.8602877742909757;-0.1668034585325434
288;1;4;-0.9875727016121244;2;0;-0.2708812094976084;3;5;2;3;1;4;4;1.3622993200872118;3;3;1;2;1;1;1;0.7226801192065819;-0.5518758673461395
289;1;4;-0.4897623840726179;3;3;-0.6356015156980028;1;3;4;4;1;3;1;-0.2240241215979876;1;2;2;3;1;1;1;-0.4507510532551787;-0.5997735050832812
290;1;4;-0.7386675428423711;4;6;0.10411790027889044;5;2;2;3;1;1;2;0.12849219877650114;3;2;2;2;2;1;1;0.8434489428135431;-0.03447764831245334
291;1;4;-0.4897623840726179;2;2;-0.3722514792481554;3;3;2;2;1;4;3;-1.3697021628150758;3;1;1;3;1;1;1;-0.1278800393782173;0.12666520666076547
292;1;4;-1.2364778603818778;4;3;-0.4867360845958011;5;3;1;3;1;2;1;-0.1358950415043654;3;2;2;2;2;1;1;0.9689253967260231;-0.4787884886693095
293;1;2;-1.2364778603818778;3;9;-0.6458803192741073;2;5;1;1;1;2;3;-0.400282281785232;1;2;2;3;2;1;1;0.4811424719926595;-0.5783509728288849
294;1;4;-0.4897623840726179;3;2;-0.8192022140573851;4;4;3;2;1;2;2;-0.4884113618788542;3;2;2;3;1;1;1;-0.6758482069405973;-0.739968385999746
295;1;4;1.252573727315655;2;1;1.7232066842666476;1;3;1;2;1;2;2;-0.4884113618788542;1;2;1;3;1;1;1;0.37956629501588995;1.8813104502447615
296;1;4;-0.9875727016121244;2;2;-0.3438961590382122;2;2;2;2;1;4;2;-1.1934440026278315;3;1;1;3;1;1;1;0.5734844510624499;0.055853503183645924
297;1;4;-1.2364778603818778;3;9;-0.541674517502566;2;3;1;3;1;2;1;-0.1358950415043654;3;2;2;2;1;1;1;0.8005370819516994;-0.5287673579115535
298;1;2;-0.7386675428423711;2;2;-0.8110500594970265;4;2;1;2;1;4;1;-1.4578312429086981;3;1;1;2;1;1;1;-0.5590627628229211;-0.5235912780749205
299;1;4;-0.2408572253028646;3;3;-0.33716177048835066;1;1;2;4;1;3;1;-0.1358950415043654;3;2;2;3;1;1;1;-0.2528857302601454;-0.34271698660332894
300;1;1;-0.7386675428423711;1;8;-1.0393103871870693;1;5;4;4;1;1;3;0.8335248395254786;1;2;1;2;1;1;1;-0.9088759070637744;-1.008199065743712
301;1;3;0.256953092236642;2;3;0.6666165649436387;1;4;4;3;1;2;3;-0.9290567623469651;1;2;1;3;1;1;1;0.3062358998722328;1.1684892460096385
302;1;3;0.256953092236642;2;2;0.1693351367617598;1;2;2;2;1;4;3;-0.8409276822533429;3;2;1;3;1;1;1;-0.07481056081869646;0.4900078655405215
303;1;4;-0.9875727016121244;4;3;-0.06991287750963598;5;3;1;3;1;2;1;-0.2240241215979876;3;2;2;3;2;1;1;1.1333303320110617;-0.06955779431864187
304;0;3;-0.9875727016121244;2;3;-0.8954071371216075;1;3;3;2;1;2;1;-0.6646695220660985;3;2;1;2;1;1;1;-0.5534498189971104;-0.7990908548222531
305;1;4;0.256953092236642;2;0;-0.6387914892216215;2;5;4;4;1;4;1;0.48100851915098986;3;1;1;2;1;1;1;-0.6940450086984677;-0.6979877087353717
306;1;1;-1.2364778603818778;2;2;-0.6724634319709291;1;3;1;3;1;2;1;0.040363118682878944;1;2;1;2;1;2;1;0.3996642551663738;-0.6723625607236783
307;1;4;-1.2364778603818778;1;0;-0.8819383600218844;5;3;1;3;3;2;1;-0.8409276822533429;2;2;1;2;2;1;1;-0.24238409342475742;-0.7606296257410807
308;1;1;0.008047933466888684;2;3;-0.23579150073780372;1;2;4;2;1;4;2;-0.6646695220660985;3;1;1;4;1;2;1;-0.28413197976051136;-0.07043579204949996
309;1;4;2.746004679934175;0;1;2.1850439621860973;5;3;2;3;1;2;2;0.30475035896374547;3;2;1;2;2;1;1;0.04598843990560774;1.5617218317151922
310;1;4;-0.7386675428423711;4;3;-0.8298354591361138;5;5;4;3;1;4;1;2.596106441397922;3;2;4;3;1;1;1;-0.5878517327682088;-0.9339310447959487
311;1;4;2.2481943623946683;4;1;-0.18439748285728166;5;5;4;3;1;3;3;0.21662127887012333;3;2;2;3;2;2;1;-0.7194390529426602;-0.2971165717802697
312;1;4;-1.2364778603818778;4;0;-1.070855680920631;4;3;2;2;1;2;1;0.48100851915098986;1;2;2;2;1;1;1;-0.8214226210035611;-1.0239395914441123
313;1;2;0.256953092236642;2;0;-0.7337818119249312;1;2;4;3;1;1;2;-0.8409276822533429;3;2;1;3;1;1;1;-0.7668322157299498;-0.5843766010088791
314;1;1;-1.2364778603818778;2;0;-0.9248257818394235;1;2;3;3;1;4;1;0.48100851915098986;3;2;1;2;2;2;1;-0.37383561657116504;-0.913773737731232
315;1;4;-0.4897623840726179;2;1;-0.6986921031651265;5;5;4;3;1;4;4;0.8335248395254786;1;3;1;3;2;1;1;-0.5281010404289326;-0.7740758293822667
316;1;4;0.256953092236642;1;9;-0.6068917539854354;1;4;4;3;1;4;3;0.39287943905736766;1;2;1;3;1;2;1;-0.6696015436505821;-0.6635007160591126
317;1;3;-0.7386675428423711;2;3;-0.0904704846618448;1;3;3;4;1;1;3;-1.017185842440587;3;2;1;3;1;1;1;0.5452386692293376;0.2869092844097153
318;1;4;-0.4897623840726179;4;3;-0.6774256130076691;1;3;4;3;1;2;2;-0.400282281785232;3;2;2;3;1;1;1;-0.5020280110445211;-0.6098256988074553
